	Term_NDoc_Date	Sentence	Frame
9	18_120_2015-09-09	Das ist vor allen Dingen auch eine kulturpolitische Herausforderung, zunächst einmal, weil kulturelle Teilhabe eine grundlegende Voraussetzung dafür ist, dass Zuwanderer in der Fremde ihre neue Umgebung verstehen und dass auch sie hier verstanden werden, weil kulturelle Teilhabe eben auch gesellschaftliche Teilhabe ist, aber auch, weil die diffuse Angst vor den Fremden, wie  Ewald Schurer  Deutscher Bundestag – 18.	x
10	18_120_2015-09-09	Ich begrüße daher ausdrücklich die Initiativen aus dem kulturellen Bereich unterschiedlicher Art und Weise wie zum Beispiel die des deutschen Buchhandels zur Unterstützung der kulturellen Angebote insbesondere für Asylsuchende und Flüchtlinge, die unter der Schirmherrschaft von Navid Kermani steht.	1.6
11	18_120_2015-09-09	Die Staatsministerin hat gesagt, dass wir Projekte und Initiativen stärken müssen, die sich mit der kulturellen Einbindung von Migranten beschäftigen.	1.6
12	18_120_2015-09-09	Meine Damen und Herren, aber auch bei der Bewältigung der Fluchtursachen ist eine weitere europäische Komponente gefordert.	x
13	18_120_2015-09-09	Dies ist ein entscheidender Beitrag, Fluchtursachen zu verhindern.	x
14	18_120_2015-09-09	Wenn es darum geht, Fluchtursachen zu beseitigen, ist es meines Erachtens entscheidend, für eine Entwicklung in Libyen hin zur Stabilität zu sorgen.	x
15	18_120_2015-09-09	Wenn wir über Fluchtursachen sprechen, müssen wir natürlich auch einen vernetzten Ansatz im Blick haben.	x
16	18_120_2015-09-09	Sie haben vorhin über die Mission gesprochen, die die Europäische Union verabredet hat, um gegen die sogenannten Schlepper militärisch vorzugehen.	x
17	18_120_2015-09-09	Sie sprachen davon, Schlepperbanden würden unter Inkaufnahme des Todes ihr Geld machen.	2.5
18	18_120_2015-09-09	Auch das hat etwas mit dem Thema „Beseitigung von Fluchtursachen“ zu tun.	x
19	18_120_2015-09-09	Ich möchte allen Soldatinnen und Soldaten herzlich danken, die einen Beitrag zur Ausbildung im Irak, zu einem wirkungsvollen Entgegentreten gegen den ISIS-Terror und somit zur Beseitigung von Fluchtursachen leisten.	x
20	18_120_2015-09-09	Man darf aber nicht verkennen, dass es die Bürgerinnen und Bürger zurzeit als besonders wichtig und notwendig ansehen, einen Beitrag zur Beseitigung der Fluchtursachen zu leisten.	2.3
21	18_120_2015-09-09	Kolleginnen und Kollegen, alle sprechen jetzt darüber, dass es darum gehen muss, Fluchtursachen zu beseitigen.	x
22	18_120_2015-09-09	Da geht es auch um die Beseitigung von Fluchtursachen.	x
23	18_120_2015-09-09	Die Bekämpfung der Fluchtursachen ist das Ziel der Bundesregierung.	x
24	18_120_2015-09-09	Aber dass die Bekämpfung der Fluchtursachen das zentrale Ziel der Regierungspolitik ist, steht, glaube ich, außer Zweifel.	x
25	18_120_2015-09-09	Dafür brauchen wir – Stichwort Bekämpfung der Fluchtursachen – den langen Atem, und den haben wir in dieser Großen Koalition.	x
26	18_120_2015-09-09	Fluchtursachen muss man bekämpfen und nicht die Flüchtenden.	x
27	18_120_2015-09-09	Denn dann sind wir in der Lage, einen Beitrag zu leisten, die Fluchtursachen, insbesondere was Afrika angeht, mittelund langfristig zurückzudrängen.	x
28	18_120_2015-09-09	Auch wenn wir den Bürgerinnen und Bürgern ein Gefühl dafür geben wollen, dass wir mit der außenpolitischen Aufgabe der Bekämpfung der Fluchtursachen verantwortungsvoll umgehen, werden wir ihnen natürlich nicht für jedes Problem eine Lösung servieren können.	x
29	18_120_2015-09-09	Gerade mit Blick auf die Flüchtlinge und die Fluchtursachen haben wir die Chance, auf dem EU-Gipfel im nächsten Jahr diesbezüglich einen mächtigen Akzent zu sehen und diejenigen positiv zu überraschen, die sich von der Europäischen Union in diesem Punkt nicht so viel erwarten.	x
30	18_120_2015-09-09	Die Prog nose von bis zu 800 000 Flüchtlingen, die in diesem Jahr nach Deutschland kommen und Asyl beantragen könnten, beruht ganz wesentlich auch auf der bereits diskutierten Situation in Syrien.	x
31	18_120_2015-09-09	Ganz wesentlicher Bestandteil deutscher Politik, aber auch deutscher Außenpolitik – das hat man früher nicht so gesehen – ist die Bekämpfung von Fluchtursachen.	x
32	18_120_2015-09-09	Die regionalen Fluchtursachen im Mittleren Osten kann man nur wirksam bekämpfen, wenn der IS-Terrorismus ausgelöscht wird.	2.1
33	18_120_2015-09-09	Aber mit dem IS-Terrorismus werden wir keine politische Lösung hinbekommen.	x
34	18_120_2015-09-09	Eins zu eins umgesetzt würde diese Vorschrift für Deutschland bedeuten – Herr Präsident, ich bemühe mich, gleich zum Schluss zu kommen –, dass wir 3 000 Flüchtlinge im Jahr hätten, während Griechenland 300 000 Asylanträge bearbeiten müsste.	x
35	18_120_2015-09-09	Die Fraktionsvorsitzende der Grünen hat im Zusammenhang mit der Schlepperbekämpfung gesagt, wir sollten nicht „Schiffe versenken“ spielen.	x
36	18_120_2015-09-09	Mir ist aber wichtig, dass Sie sich wie auch ich in den letzten Wochen und Monaten informieren über die Art dieser Mission, über die Erkenntnisse, die wir inzwischen gewonnen haben, über die Netze organisierter Kriminalität der Schlepper und Schleuser, die dort ihr Unwesen treiben.	2.1
37	18_120_2015-09-09	Es ist natürlich nicht die Lösung, damit sind natürlich nicht die Fluchtursachen beseitigt, aber es ist ein gewichtiges Mittel, da die Schlepper und Schleuser im System organisierter Kriminalität brutalst vorgehen und Milliar Alois Karl  Deutscher Bundestag – 18.	2.1
38	18_120_2015-09-09	Ein Teil dieser Flüchtlinge versucht, mit Schlepperbooten über das Mittelmeer nach Europa zu kommen.	x
39	18_120_2015-09-09	Man kann Europa nicht abriegeln, weder mit Stacheldraht noch mit Mauern – und im Übrigen auch nicht mit einem Kampfeinsatz gegen Schlepper.	x
40	18_120_2015-09-09	Die Flüchtlinge und Asylbewerber in Deutschland müssen mit der gebotenen Menschenwürde angenommen werden.	1.1
41	18_120_2015-09-09	Ein voranmarschierender IS-Terrorismus – Sie sagen es, Frau Keul – muss mit allen Mitteln gestoppt werden.	x
42	18_120_2015-09-09	Aber wenn wir das ernst meinen – wir meinen es alle ernst –, dass die Fluchtursachen langfristig nur in den Krisenregionen bekämpft werden können, dann müssen wir uns auch dazu bekennen, dass alle Etats in unserem Haushalt, die sich um die internationale Verantwortung kümmern – humanitäre Hilfe, Polizeiausbildung, wirtschaftliche Zusammenarbeit, aber auch der Etat für Verteidigung –, in den nächsten Jahren deutlicher anwachsen müssen, um dieser Verantwortung gerecht zu werden.	x
43	18_120_2015-09-09	Wer Waffen liefert, schafft Gewalt und neue Fluchtursachen, statt sie zu beseitigen.	x
44	18_120_2015-09-09	Wenn vom Fraktionsvorsitzenden der SPD und vielen anderen gesagt wird, der Müller könne doch jetzt alles in die Bekämpfung von Fluchtursachen investieren, muss ich sagen, dass das natürlich nicht geht.	x
45	18_120_2015-09-09	Wer Zukunft, Arbeit und Lebensperspektive für sich sieht, der begibt sich nicht in die Hände von Schleppern.	x
46	18_120_2015-09-09	Krieg ist Fluchtursache Nummer eins.	x
47	18_120_2015-09-09	Eine Ihrer Sonderinitiativen heißt „Fluchtursachen bekämpfen – Flüchtlinge reintegrieren“.	x
48	18_120_2015-09-09	Wo kann die Entwicklungszusammenarbeit ansetzen, um Fluchtursachen wirkungsvoll entgegenzutreten?	x
49	18_120_2015-09-09	Auch ich bin der Meinung, dass wir diesen Fokus im kommenden Haushaltsjahr auf die Fluchtursachen richten müssen.	x
0	18_120_2015-09-09	Mein Kollege Kahrs hat gestern schon den Vorschlag gemacht, 560 Millionen Euro der 880 Millionen Euro – um diesen Betrag wurde die ursprüngliche Finanzplanung erhöht – für die Bekämpfung der Fluchtursachen einzusetzen.	x
1	18_120_2015-09-09	Wir müssen die politische Beratung vor Ort stärken und dafür sorgen, dass Bürgerkriege, Terrorismus und Korruption schon an Ort und Stelle bekämpft werden.	x
2	18_120_2015-09-09	Sie haben gerade über das Thema Fluchtursachen gesprochen.	x
3	18_120_2015-09-09	Wenn die reichen Länder des Westens keine internationale Steuerpolitik ermöglichen, die diese teilweise auch legalen Steuergestaltungsmöglichkeiten verhindert, dann fehlt uns ein ganz wesentlicher Faktor bei der Fluchtursachenbekämpfung.	x
4	18_120_2015-09-09	Es gibt immer mehr Vertreibung durch Terrorismus und ethnische Probleme, und vor allem auch immer mehr bittere Armut und Hunger, die die Menschen fliehen lassen.	2.1
5	18_120_2015-09-09	Ich bin froh, dass wir die drei Sonderinitiativen haben, die von unserem Minister auf den Weg gebracht worden sind, nämlich „EineWelt ohne Hunger“, „Fluchtursachen bekämpfen – Flüchtlinge reintegrieren“ und „Stabilisierung und Entwicklung in Nordafrika und Nahost“, die es schon vorher gab, und dass wir die Mittel von 200 Millionen Euro auf 400 Millionen Euro verdoppeln konnten.	x
6	18_120_2015-09-09	Aber was sind Fluchtursachen?	x
7	18_120_2015-09-09	Wir wissen alle, dass es für die Flucht der Migranten vom Westbalkan andere Ursachen gibt als für die Flucht der Menschen aus Syrien oder Eritrea, wo eine Militärdiktatur herrscht, oder aus Nigeria, wo Boko Haram sein Unwesen treibt.	x
8	18_120_2015-09-09	Wenn wir darauf nicht wirklich Antworten geben und nicht unsere Politik ändern, dann bleibt es bei schönen Worten hier, und es ändert sich nichts an der Bekämpfung von Fluchtursachen.	x
9	18_120_2015-09-09	Wenn wir an diesen Strukturen nicht grundsätzlich etwas ändern, dann brauchen wir nicht vom Bekämpfen von Fluchtursachen zu sprechen.	x
10	18_120_2015-09-09	Wir brauchen aber auch, wenn wir über die viel zitierten Fluchtursachen reden, Mittel – das ist angesprochen worden, das macht die Entwicklungszusammenarbeit –, um Kriege gar nicht erst entstehen zu lassen, um Bürgerkriege zu verhindern, um den Ausbruch von Kriegen zu verhindern und um den Zerfall von Staaten, die in sehr schwierigen Situationen sind – gerade in Subsahara-Afrika –, zu verhindern, damit die Menschen dort überhaupt eine Lebensperspektive haben, Zugang zu Nahrung haben, vielleicht einen Arbeitsplatz finden, um sich selbst ernähren zu können, und ein Mindestmaß an Sicherheit garantiert ist, damit sie ihr Leben auch gestalten können.	2.1
11	18_120_2015-09-09	Ich möchte an einem Beispiel deutlich machen, dass wir mehr tun können, um Entwicklungszusammenarbeit zur Konfliktprävention und zum Vorbeugen von Krisen, Kriegen und Fluchtursachen zu nutzen.	x
12	18_120_2015-09-09	Mit den Mitteln der deutschen Entwicklungspolitik können wir nicht sämtliche Fluchtursachen in der Welt beseitigen.	x
13	18_120_2015-09-09	Meine Damen und Herren, wir müssen eine rigorose Verfolgung und Bestrafung von Schleppern forcieren.	x
14	18_120_2015-09-09	Ich sage es deutlich: Schlepper sind keine Gutmenschen, Schlepper sind teilweise Mörder.	x
15	18_120_2015-09-09	Es taucht verstärkt die Frage auf, warum wir nicht genug in den Herkunfts- und Aufnahmeländern investieren, aus denen die Menschen zu uns kommen, warum wir nicht mehr versuchen, die Fluchtursachen zu bekämpfen – irgendwie, aber auf jeden Fall mit deutlich mehr Engagement.	2.3
16	18_120_2015-09-09	Deshalb – das wurde heute ganz oft angesprochen – ist es natürlich ein gutes Zeichen, dass im Haushaltsentwurf beim Etat des Ministeriums für wirtschaftliche Zusammenarbeit und Entwicklung ein deutliches Plus zu verzeichnen ist, auch, aber nicht nur, für die Sonderinitiative „Fluchtursachen bekämpfen, Flüchtlinge reintegrieren“.	x
17	18_120_2015-09-09	Entwicklungszusammenarbeit – auch das wurde schon gesagt – ist kein Allheilmittel, um Fluchtursachen zu beseitigen.	x
18	18_120_2015-09-09	Tunesien gibt Hoffnung, gilt als Leuchtturm für Demokratie und Stabilität, ist aber massiv vom Terrorismus bedroht.	x
19	18_120_2015-09-09	Fluchtursachen und der Umgang der Städte mit Flüchtlingen werden dabei eine wichtige Rolle spielen müssen.	x
20	18_120_2015-09-09	Morgen hat Thomas Oppermann eine weitere Konzentration auf genau dieses Anliegen vorgeschlagen, nämlich eine Umschichtung hin zu diesem Titel für die Sonderinitiative „Fluchtursachen bekämpfen, Flüchtlinge reintegrieren“.	x
21	18_120_2015-09-09	Andererseits – das ist ja auch aus der bisherigen Diskussion hervorgegangen – ist ja eigentlich der gesamte Haushaltsplan des Ministeriums für wirtschaftliche Zusammenarbeit und Entwicklung der Versuch, Fluchtursachen zu bekämpfen und Chancen zu geben.	x
22	18_120_2015-09-09	All das und vieles mehr – Konfliktmineralien, Lieferketten, keine ordentlichen Arbeitsbedingungen, Kinderarbeit, Zwangsarbeit und dergleichen, keine fairen Handelsverträge – sind auch Fluchtursachen.	x
23	18_121_2015-09-10	Erst die wirtschaftliche Leistungskraft unseres Landes,  gepaart mit soliden Finanzen, erspart uns jetzt schwere Entscheidungen und Konflikte darüber, wie wir die Aufnahme und die Integration so vieler Menschen in Deutschland schaffen und finanzieren wollen.	x
24	18_121_2015-09-10	Der Bund muss die Voraussetzungen bei der Grundsicherung des SGB II, aber auch bei der aktiven Arbeitsmarktpolitik, bei Sprachkursen und bei der Qualifizierung schaffen, um eine größere Zahl von Menschen in den Arbeitsmarkt zu integrieren.	x
25	18_121_2015-09-10	Hier liegen Chancen und Risiken der Zuwanderung ganz dicht beieinander.	x
26	18_121_2015-09-10	Die Zuwanderer, die jetzt kommen, können uns helfen, das zu ändern.	x
27	18_121_2015-09-10	Kümmern wir uns zu spät um Sprachausbildung, suchen wir nicht nach der Qualifikation der Menschen, die zu uns kommen, und lassen wir sie monatelang oder noch länger untätig bleiben, dann werden die Integrationsprobleme wachsen.	x
28	18_121_2015-09-10	Wir müssen Sprachkurse anbieten und die Anerkennung von Abschlüssen weiter beschleunigen.	3
29	18_121_2015-09-10	Flucht und Asyl dürfen nicht jahrelanges  Nichtstun bedeuten.	x
30	18_121_2015-09-10	Ausbildung und Arbeit sind die beste Integration.	x
31	18_121_2015-09-10	Integration und soziale Teilhabe bedeuten vor allem auch Kindertagesstätten- und Schulplätze sowie bezahlbarer Wohnraum, übrigens für alle, die ihn brauchen, nicht nur für Flüchtlinge.	x
32	18_121_2015-09-10	Wir brauchen eine Alternative zu Schlepperbanden und zu Menschenhändlern.	2.2
33	18_121_2015-09-10	Solange Menschen keine andere Chance sehen, als über Schlepper und Menschenhändler nach Europa zu kommen, werden wir das Elend an unseren Grenzen nicht los.	2.2
34	18_121_2015-09-10	Deswegen rate ich uns dringend, in Deutschland das Thema Einwanderungsgesetz voranzutreiben und übrigens auch in Europa für eine solche Politik zu werben.	x
35	18_121_2015-09-10	Vertreter der Koalition haben in dieser Haushaltswoche zu Recht häufig gesagt, es gehe darum, die Fluchtursachen zu überwinden.	x
36	18_121_2015-09-10	Eine zweite Konsequenz im Umgang mit dem Flüchtlingsproblem wäre, sich mit Industrieverbänden und  Kammern dafür einzusetzen, dass Flüchtlinge und Asylsuchende schnell in Arbeit und Ausbildung kommen.	3
37	18_121_2015-09-10	Aber Sie wissen wie wir, dass das Asylrecht, das Zuwanderungsrecht dem enge Grenzen setzt.	x
38	18_121_2015-09-10	Die Fluchtursachen können Sie angehen, indem Sie Waffenexporte einstellen und verbieten.	x
39	18_121_2015-09-10	Dass so viele Leute eine Willkommenskultur zeigen, ist nur erfreulich und zeigt, wie reif unsere Demokratie ist und wie reif und auch wie reich unser Land ist, weil wir uns das leisten können.	x
40	18_121_2015-09-10	Die nächsten 400 Zöllner stellen wir nicht für die Kontrolle des Mindestlohns ein, weil wir ein Misstrauen gegenüber den Unternehmen nicht in dem Maße begründen können, wenn es maximal um 0,58 Prozent geht, sondern schicken wir zum BAMF und sorgen dafür, dass die Integration und die Asylverfahren beschleunigt werden.	x
41	18_121_2015-09-10	Wir müssen auch bei den Prinzipien des Asylrechts klare Kante zeigen.	x
42	18_121_2015-09-10	Ich bin dafür, dass wir das Asylrecht so beibehalten, wie es ist.	x
43	18_121_2015-09-10	Es kommt zu einer Welle von Einwanderungen großer Firmen in die USA, weil die Energiepreise so fantastisch niedrig sind, dass es sich für sie lohnt, wegzugehen.	x
44	18_121_2015-09-10	Drittens müssen wir Europa zusammenhalten und auch auf dieser Ebene für Integration sorgen.	x
45	18_121_2015-09-10	Das sind die drei Integrationsaufgaben, die wir haben.	x
46	18_121_2015-09-10	Ich komme jetzt auch zum Thema Fluchtursachenbekämpfung.	x
47	18_121_2015-09-10	Dass viele Mitbürger in unserem Land angesichts einer solchen Anzahl von Flüchtlingen Ängste haben und sich fragen, wie Bund, Länder und Kommunen die Unterbringung und auch die Integration bewältigen wollen, ist, wie ich glaube, nur allzu verständlich.	4
48	18_121_2015-09-10	Denn nur wenn es gelingt, gemeinsam mit der Wirtschaft das Potenzial und die Motivation der Menschen, die zu uns kommen, zu nutzen, nur dann wird Integration gelingen.	3
